docname,topic,proportion
ika-3.txt,007,1.0
ika-7.txt,001,1.0
ra-01.txt,009,1.0
ika-6.txt,007,1.0
ra-06.txt,003,1.0
ika-5.txt,001,1.0
ra-05.txt,002,1.0
ika-4.txt,001,1.0
ra-03.txt,006,1.0
ra-10.txt,000,1.0
ika-8.txt,007,1.0
ra-07.txt,003,0.735338
ra-07.txt,000,0.264662
ra-02.txt,004,1.0
ika-1.txt,008,1.0
ra-04.txt,005,1.0
ra-09.txt,000,1.0
ika-2.txt,001,0.961558
ika-2.txt,000,0.038442
ra-08.txt,005,1.0
